puzzle,old_name,old_key,current_name,proposed_name,effect_name,moved_count,orientation_count,move_count,collision_size,moves
rubiks-7,CenterCornerSwap-J01,CenterCornerSwap-J01#00,C2[DRB>LUF]+CtrCore4[D>L>U>R]~v02,C2[DRB>LUF]+CtrCore4[D>L>U>R]~v02,C2[DRB>LUF]+CtrCore4[D>L>U>R],62,2,40,2,B' L' B D2 F' R F D2 B2 L B2 2F2 3F2 R2 U2 2F2 3F2 U2 R2 2F2 3F2 S D S D' S D' S D S2 D' S D2 L2 S' D' S' D L2 D'
rubiks-7,CenterCornerSwap-J02,CenterCornerSwap-J02#00,C2s[DLF<>UBR]+CtrCore4[D>L>U>R]~v01,C2s[DLF<>UBR]+CtrCore4[D>L>U>R]~v01,C2s[DLF<>UBR]+CtrCore4[D>L>U>R],78,0,43,2,F2 R' F D2 B' L B D2 F L' F R F' L 2F2 3F2 R2 U2 2F2 3F2 U2 R2 2F2 3F2 S D S D' S D' S D S2 D' S D2 L2 S' D' S' D L2 D'
rubiks-7,CenterCornerSwap-J03,CenterCornerSwap-J03#00,C2s[DLF<>UBR]+CtrCore4[D>L>U>R]~v02,C2s[DLF<>UBR]+CtrCore4[D>L>U>R]~v02,C2s[DLF<>UBR]+CtrCore4[D>L>U>R],78,0,43,2,L' F R' F' L F' D2 B' L' B D2 F' R F2 2F2 3F2 R2 U2 2F2 3F2 U2 R2 2F2 3F2 S D S D' S D' S D S2 D' S D2 L2 S' D' S' D L2 D'
rubiks-7,CenterCornerSwap-J04,CenterCornerSwap-J04#00,C2[DRB>FLU]+CtrCore4[D>L>U>R]~v01,C2[DRB>FLU]+CtrCore4[D>L>U>R]~v01,C2[DRB>FLU]+CtrCore4[D>L>U>R],66,2,45,2,B2 L2 D2 F2 D2 L2 B' U2 L2 D F D' L2 U B' U' 2F2 3F2 R2 U2 2F2 3F2 U2 R2 2F2 3F2 S D S D' S D' S D S2 D' S D2 L2 S' D' S' D L2 D'
rubiks-7,CenterCornerSwap-J05,CenterCornerSwap-J05#00,C2[DRB>FLU]+CtrCore4[D>L>U>R]~v02,C2[DRB>FLU]+CtrCore4[D>L>U>R]~v02,C2[DRB>FLU]+CtrCore4[D>L>U>R],66,2,45,2,U B U' L2 D F' D' L2 U2 B L2 D2 F2 D2 L2 B2 2F2 3F2 R2 U2 2F2 3F2 U2 R2 2F2 3F2 S D S D' S D' S D S2 D' S D2 L2 S' D' S' D L2 D'
rubiks-7,CenterCornerSwap-K00,CenterCornerSwap-K00#00,C2[UBR>FUR]+CtrCore4[D>L>U>R]~v01,C2[UBR>FUR]+CtrCore4[D>L>U>R]~v01,C2[UBR>FUR]+CtrCore4[D>L>U>R],66,2,44,2,2F2 3F2 R2 U2 2F2 3F2 U2 R2 2F2 3F2 U2 B' U2 B U2 D2 R' B' R D2 L' F L' F' L2 S D S D' S D' S D S2 D' S D2 L2 S' D' S' D L2 D'
rubiks-7,CenterCornerSwap-K01,CenterCornerSwap-K01#00,C2[UBR>FUR]+CtrCore4[D>L>U>R]~v02,C2[UBR>FUR]+CtrCore4[D>L>U>R]~v02,C2[UBR>FUR]+CtrCore4[D>L>U>R],66,2,44,2,2F2 3F2 R2 U2 2F2 3F2 U2 R2 2F2 3F2 U2 B' U2 B U2 D2 R' B' R D2 L' F L' F' L2 S D S D' S D' S D S2 D' S D2 L2 S' D' S' D L2 D'
rubiks-7,CenterMidEdgeSwap-PA,CenterMidEdgeSwap-PA#00,CtrCore4[D>R>U>L]+ME2s[UB<>UF],CtrCore4[D>R>U>L]+ME2s[UB<>UF],CtrCore4[D>R>U>L]+ME2s[UB<>UF],22,0,19,1,S' U' S' U S' U S' U' S2 U R2 U' S U S' R2 U2 S U
rubiks-7,CenterMidEdgeSwap-PB,CenterMidEdgeSwap-PB#00,CtrCore4[D>R>U>L]+ME2[UB>FU],CtrCore4[D>R>U>L]+ME2[UB>FU],CtrCore4[D>R>U>L]+ME2[UB>FU],18,2,15,1,E' M' E D M' D2 F2 D M' D M' D2 F2 D M'
rubiks-7,CenterMidEdgeSwap-PC,CenterMidEdgeSwap-PC#00,CtrCore4[D>R>U>L]+ME2s[RF<>UF],CtrCore4[D>R>U>L]+ME2s[RF<>UF],CtrCore4[D>R>U>L]+ME2s[RF<>UF],14,0,17,1,R S' U S' U' S U2 S' U2 S' U' S' U S2 R2 S R
rubiks-7,CenterMidEdgeSwap-PD,CenterMidEdgeSwap-PD#00,CtrCore4[D>R>U>L]+ME2[RF>FU],CtrCore4[D>R>U>L]+ME2[RF>FU],CtrCore4[D>R>U>L]+ME2[RF>FU],14,2,19,1,F' U2 F M F M F' M F' M U2 F E M E' M U2 M' U2
rubiks-7,CenterMidEdgeSwap-PE,CenterMidEdgeSwap-PE#00,CtrCore4[D>R>U>L]+ME2[BR>FD],CtrCore4[D>R>U>L]+ME2[BR>FD],CtrCore4[D>R>U>L]+ME2[BR>FD],14,2,18,1,M E' M' F E' F' E' F' E' F E' M' B' M' B2 M B' M
rubiks-7,CenterMidEdgeSwap-PF,CenterMidEdgeSwap-PF#00,CtrCore4[D>R>U>L]+ME2s[BR<>DF],CtrCore4[D>R>U>L]+ME2s[BR<>DF],CtrCore4[D>R>U>L]+ME2s[BR<>DF],18,0,16,1,M E' M' F E' F' E' F' E' F E' B M B2 M' B
rubiks-7,CenterMidEdgeSwap-PG,CenterMidEdgeSwap-PG#00,CtrCore4[D>R>U>L]+ME2s[DB<>UF],CtrCore4[D>R>U>L]+ME2s[DB<>UF],CtrCore4[D>R>U>L]+ME2s[DB<>UF],18,0,18,1,D' S' U S' U' S' U' S' U S' D' B' M B D2 B' M' B
rubiks-7,CenterMidEdgeSwap-PH,CenterMidEdgeSwap-PH#00,CtrCore4[D>R>U>L]+ME2[DB>FU],CtrCore4[D>R>U>L]+ME2[DB>FU],CtrCore4[D>R>U>L]+ME2[DB>FU],18,2,15,1,D' S' U S' U' S' U' S' U S' D M D2 M' D2
rubiks-7,CenterMidEdgeSwap-PX,CenterMidEdgeSwap-PX#00,CtrCore4[D>R>U>L]+ME2[FL>FR],CtrCore4[D>R>U>L]+ME2[FL>FR],CtrCore4[D>R>U>L]+ME2[FL>FR],22,2,20,1,E' B E' B' E' B' E' B M E' F' M F2 D2 M' F' M' F D2 F'
rubiks-7,CenterMidEdgeSwap-PY,CenterMidEdgeSwap-PY#00,CtrCore4[D>R>U>L]+ME2s[FL<>RF],CtrCore4[D>R>U>L]+ME2s[FL<>RF],CtrCore4[D>R>U>L]+ME2s[FL<>RF],18,0,14,1,E R2 E' R S' L S' L' S' L' S' L S' R
rubiks-7,CenterMidEdgeSwap-QA,CenterMidEdgeSwap-QA#00,CtrCore4[D>L>U>R]+ME2s[UL<>UR],CtrCore4[D>L>U>R]+ME2s[UL<>UR],CtrCore4[D>L>U>R]+ME2s[UL<>UR],18,0,19,1,S D S D' S D' S D S2 D' S D2 L2 S' D' S' D L2 D'
rubiks-7,CenterMidEdgeSwap-QB,CenterMidEdgeSwap-QB#00,CtrCore4[D>L>U>R]+ME2[UL>RU],CtrCore4[D>L>U>R]+ME2[UL>RU],CtrCore4[D>L>U>R]+ME2[UL>RU],18,2,13,1,S D' S D2 L2 D' S D' S D2 L2 D' S
rubiks-7,CenterMidEdgeSwap-QC00,CenterMidEdgeSwap-QC00#00,CtrCore4[D>L>U>R]+ME2s[UF<>UR],CtrCore4[D>L>U>R]+ME2s[UF<>UR],CtrCore4[D>L>U>R]+ME2s[UF<>UR],18,0,18,1,R2 S' R2 S2 U' S U S U S U' S2 D M D2 M' D S'
rubiks-7,CenterMidEdgeSwap-QC01,CenterMidEdgeSwap-QC01#00,CtrCore4[D>R>U>L]+ME2s[UF<>UR],CtrCore4[D>R>U>L]+ME2s[UF<>UR],CtrCore4[D>R>U>L]+ME2s[UF<>UR],18,0,18,1,S D' M D2 M' D' S2 U S' U' S' U' S' U S2 R2 S R2
rubiks-7,CenterMidEdgeSwap-QD00,CenterMidEdgeSwap-QD00#00,CtrCore4[D>L>U>R]+ME2[UF>RU],CtrCore4[D>L>U>R]+ME2[UF>RU],CtrCore4[D>L>U>R]+ME2[UF>RU],14,2,16,1,R2 S' R2 S2 U' R2 S U S U S U' S U' R2 U
rubiks-7,CenterMidEdgeSwap-QD01,CenterMidEdgeSwap-QD01#00,CtrCore4[D>R>U>L]+ME2[UF>RU],CtrCore4[D>R>U>L]+ME2[UF>RU],CtrCore4[D>R>U>L]+ME2[UF>RU],14,2,16,1,U' R2 U S' U S' U' S' U' S' R2 U S2 R2 S R2
rubiks-7,CenterMidEdgeSwap-QE00,CenterMidEdgeSwap-QE00#00,CtrCore4[D>L>U>R]+ME2s[DF<>UR],CtrCore4[D>L>U>R]+ME2s[DF<>UR],CtrCore4[D>L>U>R]+ME2s[DF<>UR],14,0,16,1,S D' S D S D S D' S M U M U2 M' U M'
rubiks-7,CenterMidEdgeSwap-QE01,CenterMidEdgeSwap-QE01#00,CtrCore4[D>R>U>L]+ME2s[DF<>UR],CtrCore4[D>R>U>L]+ME2s[DF<>UR],CtrCore4[D>R>U>L]+ME2s[DF<>UR],14,0,16,1,M U' M U2 M' U' M' S' D S' D' S' D' S' D S'
rubiks-7,CenterMidEdgeSwap-QF00,CenterMidEdgeSwap-QF00#00,CtrCore4[D>L>U>R]+ME2[DF>RU],CtrCore4[D>L>U>R]+ME2[DF>RU],CtrCore4[D>L>U>R]+ME2[DF>RU],18,2,14,1,S D S D2 L2 D S D S D' S D' L2 D
rubiks-7,CenterMidEdgeSwap-QF01,CenterMidEdgeSwap-QF01#00,CtrCore4[D>R>U>L]+ME2[DF>RU],CtrCore4[D>R>U>L]+ME2[DF>RU],CtrCore4[D>R>U>L]+ME2[DF>RU],18,2,14,1,D' L2 D S' D S' D' S' D' L2 D2 S' D' S'
rubiks-7,CenterMidEdgeSwap-QG,CenterMidEdgeSwap-QG#00,CtrCore4[D>L>U>R]+ME2s[DL<>UR],CtrCore4[D>L>U>R]+ME2s[DL<>UR],CtrCore4[D>L>U>R]+ME2s[DL<>UR],14,0,18,1,S R S R' S R' L2 S R L2 S2 R' U2 R S' R' U2 R
rubiks-7,CenterMidEdgeSwap-QH,CenterMidEdgeSwap-QH#00,CtrCore4[D>L>U>R]+ME2[DL>RU],CtrCore4[D>L>U>R]+ME2[DL>RU],CtrCore4[D>L>U>R]+ME2[DL>RU],18,2,15,1,D S D' S D S D S D' S D' S U2 S' U2
rubiks-7,CenterMidEdgeSwap-RA,CenterMidEdgeSwap-RA#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2s[UB<>UF],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[UB<>UF],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[UB<>UF],24,0,23,1,S' U' S' U S' U S' U' S2 U R2 U' S U S' R2 U2 S U M' S2 M S2
rubiks-7,CenterMidEdgeSwap-RB,CenterMidEdgeSwap-RB#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2[UB>FU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[UB>FU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[UB>FU],20,2,18,1,E' M' E D M' D2 F2 D M' D M' D2 F2 D M2 S2 M S2
rubiks-7,CenterMidEdgeSwap-RC00,CenterMidEdgeSwap-RC00#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2s[RF<>UF],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[RF<>UF],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[RF<>UF],16,0,21,1,R S' U S' U' S U2 S' U2 S' U' S' U S2 R2 S R M' S2 M S2
rubiks-7,CenterMidEdgeSwap-RC01,CenterMidEdgeSwap-RC01#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2s[RF<>UF],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[RF<>UF],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[RF<>UF],16,0,21,1,R S' U S' U' S U2 S' U2 S' U' S' U S2 R2 S R E S2 E' S2
rubiks-7,CenterMidEdgeSwap-RD00,CenterMidEdgeSwap-RD00#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2[RF>FU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[RF>FU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[RF>FU],16,2,23,1,F' U2 F M F M F' M F' M U2 F E M E' M U2 M' U2 M' S2 M S2
rubiks-7,CenterMidEdgeSwap-RD01,CenterMidEdgeSwap-RD01#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2[RF>FU],CtrCore6s[B<>F;D<>L;R<>U]+ME2[RF>FU],CtrCore6s[B<>F;D<>L;R<>U]+ME2[RF>FU],16,2,23,1,F' U2 F M F M F' M F' M U2 F E M E' M U2 M' U2 E S2 E' S2
rubiks-7,CenterMidEdgeSwap-RE00,CenterMidEdgeSwap-RE00#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2[BR>FD],CtrCore6s[B<>F;D<>R;L<>U]+ME2[BR>FD],CtrCore6s[B<>F;D<>R;L<>U]+ME2[BR>FD],16,2,20,1,M E' M' F E' F' E' F' E' F E' M' B' M' B2 M B' S2 M S2
rubiks-7,CenterMidEdgeSwap-RE01,CenterMidEdgeSwap-RE01#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2[BR>FD],CtrCore6s[B<>F;D<>L;R<>U]+ME2[BR>FD],CtrCore6s[B<>F;D<>L;R<>U]+ME2[BR>FD],16,2,22,1,M E' M' F E' F' E' F' E' F E' M' B' M' B2 M B' M E S2 E' S2
rubiks-7,CenterMidEdgeSwap-RF00,CenterMidEdgeSwap-RF00#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2s[BR<>DF],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[BR<>DF],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[BR<>DF],20,0,20,1,M E' M' F E' F' E' F' E' F E' B M B2 M' B M' S2 M S2
rubiks-7,CenterMidEdgeSwap-RF01,CenterMidEdgeSwap-RF01#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2s[BR<>DF],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[BR<>DF],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[BR<>DF],20,0,20,1,M E' M' F E' F' E' F' E' F E' B M B2 M' B E S2 E' S2
rubiks-7,CenterMidEdgeSwap-RG,CenterMidEdgeSwap-RG#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2s[DB<>UF],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[DB<>UF],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[DB<>UF],16,0,22,1,D' S' U S' U' S' U' S' U S' D' M' F' M' F D2 F' M F S2 M S2
rubiks-7,CenterMidEdgeSwap-RH,CenterMidEdgeSwap-RH#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2[DB>FU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[DB>FU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[DB>FU],20,2,19,1,D' S' U S' U' S' U' S' U S' D M D2 M' D2 M' S2 M S2
rubiks-7,CenterMidEdgeSwap-RX,CenterMidEdgeSwap-RX#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2[FL>FR],CtrCore6s[B<>F;D<>R;L<>U]+ME2[FL>FR],CtrCore6s[B<>F;D<>R;L<>U]+ME2[FL>FR],24,2,24,1,E' B E' B' E' B' E' B M E' F' M F2 D2 M' F' M' F D2 F' M' S2 M S2
rubiks-7,CenterMidEdgeSwap-RY,CenterMidEdgeSwap-RY#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2s[FL<>RF],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[FL<>RF],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[FL<>RF],20,0,18,1,E R2 E' R S' L S' L' S' L' S' L S' R M' S2 M S2
rubiks-7,CenterMidEdgeSwap-SA,CenterMidEdgeSwap-SA#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2s[UL<>UR],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[UL<>UR],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[UL<>UR],20,0,23,1,S D S D' S D' S D S2 D' S D2 L2 S' D' S' D L2 D' M' S2 M S2
rubiks-7,CenterMidEdgeSwap-SB,CenterMidEdgeSwap-SB#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2[UL>RU],CtrCore6s[B<>F;D<>L;R<>U]+ME2[UL>RU],CtrCore6s[B<>F;D<>L;R<>U]+ME2[UL>RU],20,2,16,1,M' S2 M S D S' D2 R2 D S' D S' D2 R2 D S'
rubiks-7,CenterMidEdgeSwap-SC00,CenterMidEdgeSwap-SC00#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2s[UF<>UR],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[UF<>UR],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[UF<>UR],20,0,22,1,R2 S' R2 S2 U' S U S U S U' S2 D M D2 M' D S' M' S2 M S2
rubiks-7,CenterMidEdgeSwap-SC01,CenterMidEdgeSwap-SC01#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2s[UF<>UR],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[UF<>UR],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[UF<>UR],20,0,22,1,R2 S' R2 S2 U' S U S U S U' S2 D M D2 M' D S' E S2 E' S2
rubiks-7,CenterMidEdgeSwap-SD00,CenterMidEdgeSwap-SD00#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2[UF>RU],CtrCore6s[B<>F;D<>L;R<>U]+ME2[UF>RU],CtrCore6s[B<>F;D<>L;R<>U]+ME2[UF>RU],16,2,20,1,R2 S' R2 S2 U' R2 S U S U S U' S U' R2 U M' S2 M S2
rubiks-7,CenterMidEdgeSwap-SD01,CenterMidEdgeSwap-SD01#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2[UF>RU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[UF>RU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[UF>RU],16,2,20,1,R2 S' R2 S2 U' R2 S U S U S U' S U' R2 U E S2 E' S2
rubiks-7,CenterMidEdgeSwap-SE00,CenterMidEdgeSwap-SE00#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2s[DF<>UR],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[DF<>UR],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[DF<>UR],16,0,19,1,S D' S D S D S D' S M U M U2 M' U M2 S2 M S2
rubiks-7,CenterMidEdgeSwap-SE01,CenterMidEdgeSwap-SE01#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2s[DF<>UR],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[DF<>UR],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[DF<>UR],16,0,20,1,S D' S D S D S D' S M U M U2 M' U M' E S2 E' S2
rubiks-7,CenterMidEdgeSwap-SF00,CenterMidEdgeSwap-SF00#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2[DF>RU],CtrCore6s[B<>F;D<>L;R<>U]+ME2[DF>RU],CtrCore6s[B<>F;D<>L;R<>U]+ME2[DF>RU],20,2,18,1,S D S D2 L2 D S D S D' S D' L2 D M' S2 M S2
rubiks-7,CenterMidEdgeSwap-SF01,CenterMidEdgeSwap-SF01#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2[DF>RU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[DF>RU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[DF>RU],20,2,18,1,S D S D2 L2 D S D S D' S D' L2 D E S2 E' S2
rubiks-7,CenterMidEdgeSwap-SG00,CenterMidEdgeSwap-SG00#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2s[DL<>UR],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[DL<>UR],CtrCore6s[B<>F;D<>L;R<>U]+ME2s[DL<>UR],16,0,22,1,S R S R' S R' L2 S R L2 S2 R' U2 R S' R' U2 R M' S2 M S2
rubiks-7,CenterMidEdgeSwap-SG01,CenterMidEdgeSwap-SG01#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2s[DL<>UR],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[DL<>UR],CtrCore6s[B<>F;D<>R;L<>U]+ME2s[DL<>UR],16,0,22,1,S R S R' S R' L2 S R L2 S2 R' U2 R S' R' U2 R E S2 E' S2
rubiks-7,CenterMidEdgeSwap-SH00,CenterMidEdgeSwap-SH00#00,CtrCore6s[B<>F;D<>L;R<>U]+ME2[DL>RU],CtrCore6s[B<>F;D<>L;R<>U]+ME2[DL>RU],CtrCore6s[B<>F;D<>L;R<>U]+ME2[DL>RU],20,2,18,1,L' S' L S' L' S' L' S' L S' L E' S2 E S R2 S R2
rubiks-7,CenterMidEdgeSwap-SH01,CenterMidEdgeSwap-SH01#00,CtrCore6s[B<>F;D<>R;L<>U]+ME2[DL>RU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[DL>RU],CtrCore6s[B<>F;D<>R;L<>U]+ME2[DL>RU],20,2,18,1,L' S' L S' L' S' L' S' L S' L M' S2 M S R2 S R2
rubiks-7,CenterX00,CenterX00#00,CtrCore6p[3x2][B>R>D;F>L>U],CtrCore6p[3x2][B>R>D;F>L>U],CtrCore6p[3x2][B>R>D;F>L>U],6,0,4,1,M E M' E'
rubiks-7,CenterX01,CenterX01#00,CtrCore4s[B<>F;D<>U],CtrCore4s[B<>F;D<>U],CtrCore4s[B<>F;D<>U],4,0,4,1,M E2 M' E2
rubiks-7,CornerEdgeBlockSwap-B00,CornerEdgeBlockSwap-B00#00,C2s[UBR<>UFL]+EAll2s[UL<>UR],C2s[UBR<>UFL]+EAll2s[UL<>UR],C2s[UBR<>UFL]+EAll2s[UL<>UR],28,0,14,1,L2 F2 U2 L' U2 L2 F2 L' U2 L2 U2 F2 L' F2
rubiks-7,CornerEdgeBlockSwap-B01,CornerEdgeBlockSwap-B01#00,C2s[DLF<>URF]+EAll2s[DR<>UL],C2s[DLF<>URF]+EAll2s[DR<>UL],C2s[DLF<>URF]+EAll2s[DR<>UL],100,0,20,1,R2 B2 L2 D2 F2 L2 B2 R2 F2 U F2 U2 R2 U F2 U2 F2 R2 U R2
rubiks-7,CornerEdgeBlockSwap-F00,CornerEdgeBlockSwap-F00#00,C2[DLF>BUL]+EAll2s[UL<>UR],C2[DLF>BUL]+EAll2s[UL<>UR],C2[DLF>BUL]+EAll2s[UL<>UR],28,2,10,1,L F' D2 B R' B' D2 F2 L' F'
rubiks-7,CornerEdgeBlockSwap-F01,CornerEdgeBlockSwap-F01#00,C2[DLF>FUR]+EAll2s[DR<>UL],C2[DLF>FUR]+EAll2s[DR<>UL],C2[DLF>FUR]+EAll2s[DR<>UL],28,2,19,1,F R2 F R U R' U' R' F R2 U' R' U' R U R' F2 R2 F'
rubiks-7,CornerEdgeBlockSwap-J00,CornerEdgeBlockSwap-J00#00,C2[DLF>BRU]+EAll2[BR>BU],C2[DLF>BRU]+EAll2[BR>BU],C2[DLF>BRU]+EAll2[BR>BU],28,4,10,1,L2 U2 F U F' U L2 D' B D
rubiks-7,CornerEdgeBlockSwap-J01,CornerEdgeBlockSwap-J01#00,C2[DLF>BRU]+EAll2s[BR<>UB],C2[DLF>BRU]+EAll2s[BR<>UB],C2[DLF>BRU]+EAll2s[BR<>UB],28,2,17,1,D2 R' U' R D2 R' U F2 L' U' L F2 R' D R' D' R'
rubiks-7,CornerEdgeBlockSwap-J02,CornerEdgeBlockSwap-J02#00,C2[DLF>BRU]+EAll2[FL>BU],C2[DLF>BRU]+EAll2[FL>BU],C2[DLF>BRU]+EAll2[FL>BU],28,4,14,1,U B' U R2 D' F D R2 F U2 B U2 F' U2
rubiks-7,CornerEdgeBlockSwap-J03,CornerEdgeBlockSwap-J03#00,C2[DLF>BRU]+EAll2s[FL<>UB],C2[DLF>BRU]+EAll2s[FL<>UB],C2[DLF>BRU]+EAll2s[FL<>UB],28,2,18,1,U2 L D L' U2 L D' L2 F2 R U R' F2 L D' L D L'
rubiks-7,CornerEdgeBlockSwap-J04,CornerEdgeBlockSwap-J04#00,C2[DLF>BRU]+EAll2s[RF<>UF],C2[DLF>BRU]+EAll2s[RF<>UF],C2[DLF>BRU]+EAll2s[RF<>UF],100,2,16,1,L2 U2 F' L2 D2 R2 B2 D2 L2 U' F' U L2 D' B D
rubiks-7,CornerEdgeBlockSwap-J05,CornerEdgeBlockSwap-J05#00,C2[DLF>BRU]+EAll2[RF>FU],C2[DLF>BRU]+EAll2[RF>FU],C2[DLF>BRU]+EAll2[RF>FU],76,4,22,1,R2 D' F' D F D R' D2 F D F D' F' D B2 L2 U L2 B2 R2 D R
rubiks-7,CornerEdgeBlockSwap-J06,CornerEdgeBlockSwap-J06#00,C2[DLF>BRU]+EAll2s[LB<>UF],C2[DLF>BRU]+EAll2s[LB<>UF],C2[DLF>BRU]+EAll2s[LB<>UF],100,2,19,1,D' B' D L2 U' F U L2 D2 B D2 U2 L2 D2 F R2 D2 L2 B
rubiks-7,CornerEdgeBlockSwap-J07,CornerEdgeBlockSwap-J07#00,C2[DLF>BRU]+EAll2[LB>FU],C2[DLF>BRU]+EAll2[LB>FU],C2[DLF>BRU]+EAll2[LB>FU],28,4,28,1,L' U2 L2 R2 D' L2 D L2 R2 U' L2 U' L R D' F D F' D' F' D2 R D' F' D' F D R2
rubiks-7,CornerEdgeBlockSwap-J08,CornerEdgeBlockSwap-J08#00,C2[DRB>FLU]+EAll2s[DL<>UR],C2[DRB>FLU]+EAll2s[DL<>UR],C2[DRB>FLU]+EAll2s[DL<>UR],52,2,20,1,F B L2 D2 R' B R D2 U2 B' U2 B U2 L2 F L F' L' B' F'
rubiks-7,CornerEdgeBlockSwap-J09,CornerEdgeBlockSwap-J09#00,C2[DBL>RFU]+EAll2[DF>BU],C2[DBL>RFU]+EAll2[DF>BU],C2[DBL>RFU]+EAll2[DF>BU],52,4,24,1,L R F U L' D2 R' B R D2 U2 B' U2 B U2 L2 F L F' L2 U' F' R' L'
rubiks-7,CornerEdgeBlockSwap-J10,CornerEdgeBlockSwap-J10#00,C2[DLF>BRU]+EAll2s[DL<>UR],C2[DLF>BRU]+EAll2s[DL<>UR],C2[DLF>BRU]+EAll2s[DL<>UR],52,2,18,1,F2 L2 D2 R' B R D2 U2 B' U2 B U2 L2 F L F' L' F2
rubiks-7,CornerEdgeBlockSwap-J11,CornerEdgeBlockSwap-J11#00,C2[DLF>RUB]+EAll2[DF>BU],C2[DLF>RUB]+EAll2[DF>BU],C2[DLF>RUB]+EAll2[DF>BU],52,4,22,1,L2 F U L' D2 R' B R D2 U2 B' U2 B U2 L2 F L F' L2 U' F' L2
rubiks-7,CornerEdgeBlockSwap-JX,CornerEdgeBlockSwap-JX#00,C2[DRB>LUF]+EAll2s[UL<>UR],C2[DRB>LUF]+EAll2s[UL<>UR],C2[DRB>LUF]+EAll2s[UL<>UR],28,2,11,1,B2 L' B2 D2 F' R' F D2 B' L B
rubiks-7,CornerEdgeBlockSwap-JY,CornerEdgeBlockSwap-JY#00,C2s[DLF<>UBR]+EAll2s[UL<>UR],C2s[DLF<>UBR]+EAll2s[UL<>UR],C2s[DLF<>UBR]+EAll2s[UL<>UR],28,0,14,1,F2 R' F D2 B' L B D2 F L' F R F' L
rubiks-7,CornerEdgeBlockSwap-JZ,CornerEdgeBlockSwap-JZ#00,C2[DRB>FLU]+EAll2s[UL<>UR],C2[DRB>FLU]+EAll2s[UL<>UR],C2[DRB>FLU]+EAll2s[UL<>UR],52,2,17,1,B2 U2 B U2 B' U2 B2 L2 F' L' F L' U2 R B' R' U2
